# raceline for track_id=oschersleben (claude-docs/02-repo-layout.md)
# generated by tools/raceline (tool_version=0.1.0)
# vehicle_params: schema_version=0.2.0, sysid_session_id=none-preliminary
# generation_params: track_shape=external_centerline, source_centerline_csv=../config/tracks/oschersleben/source_centerline.csv, resample_ds_m=0.1, smooth_window=5, a_lat_max_mps2=9.51, a_max_mps2=9.51, v_max_mps=20.0
# columns: s_m,x_m,y_m,heading_rad,curvature_1pm,target_speed_mps
s_m,x_m,y_m,heading_rad,curvature_1pm,target_speed_mps
209.419620,11.012681,10.310744,-0.131736,0.001124,12.839334
209.519624,11.111819,10.297613,-0.131619,0.001208,12.913194
209.619629,11.210959,10.284495,-0.131397,0.003230,12.986634
209.719633,11.310104,10.271408,-0.131106,0.002590,13.059661
209.819637,11.409251,10.258347,-0.130871,0.002105,13.132282
209.919641,11.508402,10.245307,-0.130582,0.003678,13.204503
210.019646,11.607557,10.232304,-0.130143,0.005106,13.276332
210.119650,11.706719,10.219351,-0.129734,0.003084,13.347774
210.219654,11.805885,10.206429,-0.129425,0.003084,13.418836
210.319658,11.905055,10.193537,-0.128943,0.006557,13.489523
210.419663,12.004233,10.180710,-0.128362,0.005055,13.510834
210.519667,12.103418,10.167934,-0.127932,0.003544,13.440259
210.619671,12.202607,10.155193,-0.127511,0.004876,13.369311
210.719675,12.301802,10.142500,-0.126942,0.006507,13.297984
210.819680,12.401006,10.129871,-0.126465,0.003034,13.226273
210.919684,12.500214,10.117273,-0.126165,0.002963,13.154171
211.019688,12.599425,10.104704,-0.125765,0.005035,13.081672
211.119693,12.698643,10.092185,-0.125319,0.003886,13.008769
211.219697,12.797865,10.079705,-0.125012,0.002256,12.935454
211.319701,12.897090,10.067247,-0.124757,0.002856,12.861722
211.419705,12.996319,10.054817,-0.124424,0.003805,12.787565
211.519710,13.095553,10.042425,-0.124147,0.001732,12.712975
211.619714,13.194788,10.030050,-0.123983,0.001549,12.637945
211.719718,13.294026,10.017691,-0.123792,0.002271,12.562467
211.819723,13.393266,10.005354,-0.123588,0.001791,12.486532
211.919727,13.492509,9.993035,-0.123457,0.000843,12.410133
212.019731,13.591753,9.980724,-0.123370,0.000887,12.333261
212.119735,13.690997,9.968422,-0.123277,0.000980,12.255907
212.219740,13.790243,9.956130,-0.123215,0.000258,12.178061
212.319744,13.889490,9.943841,-0.123195,0.000137,12.099714
212.419748,13.988736,9.931552,-0.123204,-0.000315,12.020857
212.519753,14.087982,9.919261,-0.123244,-0.000477,11.941479
212.619757,14.187228,9.906965,-0.123296,-0.000570,11.861570
212.719761,14.286472,9.894663,-0.123370,-0.000905,11.781119
212.819765,14.385716,9.882352,-0.123508,-0.001846,11.700114
212.919770,14.484958,9.870023,-0.123670,-0.001394,11.618545
213.019774,14.584197,9.857680,-0.123803,-0.001276,11.536399
213.119778,14.683435,9.845325,-0.124003,-0.002726,11.453665
213.219783,14.782670,9.832942,-0.124286,-0.002923,11.370328
213.319787,14.881901,9.820531,-0.124531,-0.001982,11.286375
213.419791,14.981130,9.808099,-0.124756,-0.002522,11.201794
213.519795,15.080355,9.795643,-0.125116,-0.004672,11.116569
213.619800,15.179575,9.783140,-0.125511,-0.003222,11.030686
213.719804,15.278790,9.770606,-0.125806,-0.002690,10.944128
213.819808,15.378003,9.758044,-0.126189,-0.004966,10.856881
213.919813,15.477209,9.745434,-0.126715,-0.005547,10.768927
214.019817,15.576408,9.732768,-0.127162,-0.003396,10.680248
214.119821,15.675602,9.720069,-0.127529,-0.003952,10.590827
214.219825,15.774792,9.707330,-0.128095,-0.007360,10.500645
214.319830,15.873972,9.694519,-0.128717,-0.005084,10.409681
214.419834,15.973146,9.681657,-0.129170,-0.003964,10.317915
214.519838,16.072314,9.668756,-0.129648,-0.005613,10.225326
214.619842,16.171476,9.655799,-0.130234,-0.006109,10.131891
214.719847,16.270629,9.642781,-0.130675,-0.002701,10.037586
214.819851,16.369779,9.629737,-0.130946,-0.002713,9.942387
214.919855,16.468925,9.616666,-0.131224,-0.002858,9.846267
215.019859,16.568068,9.603566,-0.131428,-0.001209,9.749199
215.119864,16.667209,9.590455,-0.131496,-0.000157,9.651156
215.219868,16.766350,9.577342,-0.131445,0.001175,9.552106
215.319872,16.865492,9.564240,-0.131273,0.002268,9.452018
215.419877,16.964638,9.551161,-0.131039,0.002412,9.350859
215.519881,17.063786,9.538106,-0.130792,0.002525,9.248593
215.619885,17.162938,9.525076,-0.130296,0.007393,9.145185
215.719889,17.262099,9.512120,-0.129623,0.006061,9.040593
215.819894,17.361268,9.499223,-0.129071,0.004981,8.934777
215.919898,17.460444,9.486376,-0.128387,0.008696,8.827693
216.019902,17.559631,9.473615,-0.127332,0.012414,8.719294
216.119906,17.658833,9.460977,-0.126334,0.007545,8.609530
216.219910,17.758045,9.448414,-0.125579,0.007545,8.498348
216.319914,17.857266,9.435926,-0.124413,0.015774,8.385693
216.419918,17.956507,9.423595,-0.123005,0.012392,8.271503
216.519922,18.055763,9.411386,-0.121957,0.008562,8.155715
216.619927,18.155030,9.399263,-0.121326,0.004064,8.038259
216.719931,18.254301,9.387179,-0.121219,-0.001933,7.919061
216.819935,18.353570,9.375077,-0.121824,-0.010162,7.798042
216.919939,18.452827,9.362874,-0.122857,-0.010495,7.675114
217.019943,18.552070,9.350567,-0.125866,-0.049676,7.550186
217.119943,18.651248,9.337767,-0.130832,-0.049662,7.423160
217.219942,18.750360,9.324475,-0.135499,-0.043666,7.293924
217.319940,18.849412,9.310750,-0.141299,-0.072347,7.162357
217.419934,18.948357,9.296310,-0.150965,-0.120992,7.028334
217.519922,19.047116,9.280675,-0.161104,-0.081815,6.891712
217.619908,19.145740,9.264233,-0.169061,-0.077336,6.752330
217.719896,19.244237,9.247028,-0.181500,-0.171524,6.610007
217.819866,19.342406,9.228141,-0.198053,-0.159621,6.464578
217.919834,19.440260,9.207690,-0.211579,-0.110996,6.315803
218.019801,19.537880,9.186154,-0.225001,-0.157556,6.163441
218.119756,19.635137,9.163087,-0.245601,-0.254675,6.007233
218.219703,19.731767,9.137554,-0.266346,-0.160492,5.846868
218.319643,19.827969,9.110477,-0.281550,-0.143760,5.681990
218.419590,19.923779,9.082018,-0.302890,-0.283441,5.512170
218.519497,20.018707,9.050870,-0.330859,-0.276430,5.337019
218.619410,20.112744,9.017112,-0.353627,-0.179408,5.155913
218.719315,20.206153,8.981676,-0.374032,-0.229132,4.968223
218.819206,20.298714,8.944116,-0.406308,-0.417411,4.773187
218.919053,20.389590,8.902752,-0.441014,-0.277838,4.951803
219.018883,20.479268,8.858891,-0.466785,-0.238459,4.756215
219.118725,20.567888,8.812903,-0.501093,-0.449554,4.552207
219.218451,20.654257,8.763046,-0.548702,-0.505158,4.338870
219.318179,20.738009,8.708905,-0.589688,-0.317242,4.164008
219.417873,20.819979,8.652161,-0.624912,-0.389600,3.929729
219.517538,20.899661,8.592297,-0.679231,-0.701992,3.680647
219.617085,20.974882,8.527094,-0.738597,-0.490844,3.929446
219.716637,21.046834,8.458293,-0.782254,-0.386487,4.163415
219.816217,21.116106,8.386756,-0.832054,-0.614718,3.933257
219.915750,21.180846,8.311154,-0.893720,-0.623846,3.904375
220.015480,21.240888,8.231523,-0.940326,-0.312663,4.140171
220.115185,21.298403,8.150080,-0.973629,-0.355327,4.363187
220.214925,21.353018,8.066622,-1.016197,-0.498207,4.369033
220.314769,21.403472,7.980464,-1.054475,-0.269214,4.581210
220.414666,21.451618,7.892934,-1.077222,-0.186386,4.784092
220.514571,21.498130,7.804516,-1.098914,-0.247854,4.978728
220.614499,21.542448,7.714954,-1.122948,-0.233163,5.166077
220.714480,21.584690,7.624334,-1.139088,-0.089865,5.346962
220.814460,21.626115,7.533341,-1.148518,-0.098772,5.521920
220.914442,21.666641,7.441940,-1.161017,-0.151249,5.691509
221.014430,21.705783,7.349931,-1.173063,-0.089710,5.856197
221.114423,21.744099,7.257571,-1.180618,-0.061403,6.016386
221.214416,21.781848,7.164977,-1.188192,-0.090086,6.172421
221.314409,21.818761,7.072047,-1.197650,-0.099099,6.324607
221.414408,21.854753,6.978750,-1.204935,-0.046616,6.473223
221.514405,21.890310,6.885288,-1.209740,-0.049470,6.618502
221.614404,21.925404,6.791650,-1.216125,-0.078234,6.760661
221.714403,21.959765,6.697739,-1.222514,-0.049547,6.899894
221.814404,21.993661,6.603657,-1.226572,-0.031620,7.036374
221.914406,22.027259,6.509469,-1.230203,-0.040989,7.170257
222.014408,22.060471,6.415143,-1.234517,-0.045305,7.301686
222.114411,22.093256,6.320667,-1.237610,-0.016541,7.430793
222.214415,22.125885,6.226136,-1.239267,-0.016611,7.557695
222.314418,22.158356,6.131551,-1.241009,-0.018223,7.682501
222.414422,22.190656,6.036907,-1.242363,-0.008855,7.805312
222.514426,22.222871,5.942233,-1.242890,-0.001683,7.926221
222.614431,22.255071,5.847555,-1.242900,0.001473,8.045313
222.714435,22.287284,5.752881,-1.242600,0.004527,8.162667
222.814439,22.319541,5.658222,-1.242067,0.006140,8.278358
222.914443,22.351855,5.563582,-1.241453,0.006140,8.392455
223.014448,22.384228,5.468963,-1.240548,0.011955,8.505021
223.114452,22.416713,5.374382,-1.239505,0.008897,8.616116
223.214456,22.449283,5.279830,-1.238765,0.005913,8.725797
223.314460,22.481909,5.185298,-1.238055,0.008277,8.834117
223.414464,22.514613,5.090792,-1.237084,0.011160,8.941124
223.514469,22.547422,4.996323,-1.236258,0.005344,9.046865
223.614473,22.580282,4.901872,-1.235729,0.005247,9.151385
223.714477,22.613192,4.807438,-1.234994,0.009444,9.254725
223.814481,22.646190,4.713035,-1.234149,0.007468,9.356923
223.914485,22.679259,4.618656,-1.233546,0.004584,9.458018
224.014490,22.712372,4.524293,-1.233013,0.006074,9.558043
224.114494,22.745541,4.429950,-1.232284,0.008510,9.657031
224.214498,22.778791,4.335635,-1.231642,0.004313,9.755016
224.314502,22.812082,4.241335,-1.231231,0.003926,9.852026
224.414507,22.845410,4.147047,-1.230700,0.006680,9.948090
224.514511,22.878800,4.052782,-1.230081,0.005706,10.043236
224.614515,22.912245,3.958536,-1.229632,0.003269,10.137488
224.714519,22.945720,3.864301,-1.229265,0.004068,10.230872
224.814524,22.979234,3.770079,-1.228768,0.005884,10.323411
224.914528,23.012803,3.675878,-1.228317,0.003129,10.415129
225.014532,23.046401,3.581686,-1.228030,0.002614,10.506045
225.114536,23.080025,3.487504,-1.227693,0.004123,10.596182
225.214541,23.113687,3.393335,-1.227298,0.003776,10.685558
225.314545,23.147384,3.299179,-1.227011,0.001961,10.774193
225.414549,23.181100,3.205030,-1.226800,0.002267,10.862104
225.514554,23.214837,3.110889,-1.226523,0.003268,10.949310
225.614558,23.248606,3.016758,-1.226271,0.001759,11.035827
225.714562,23.282390,2.922633,-1.226118,0.001307,11.121671
225.814566,23.316187,2.828513,-1.225964,0.001766,11.206857
225.914571,23.350001,2.734399,-1.225793,0.001655,11.291400
226.014575,23.383830,2.640290,-1.225678,0.000654,11.375315
226.114579,23.417665,2.546184,-1.225612,0.000654,11.458616
226.214584,23.451507,2.452079,-1.225547,0.000653,11.541316
226.314588,23.485355,2.357977,-1.225505,0.000194,11.623427
226.414592,23.519204,2.263876,-1.225495,-0.000001,11.704962
226.514597,23.553053,2.169774,-1.225517,-0.000445,11.690440
226.614601,23.586899,2.075672,-1.225574,-0.000691,11.608803
226.714605,23.620738,1.981566,-1.225643,-0.000691,11.526587
226.814609,23.654570,1.887459,-1.225722,-0.000882,11.443781
226.914614,23.688394,1.793348,-1.225880,-0.002287,11.360372
227.014618,23.722196,1.699230,-1.226087,-0.001843,11.276346
227.114622,23.755981,1.605105,-1.226259,-0.001597,11.191688
227.214627,23.789751,1.510975,-1.226496,-0.003147,11.106386
227.314631,23.823492,1.416835,-1.226853,-0.003992,11.020423
227.414635,23.857195,1.322681,-1.227182,-0.002587,10.933785
227.514639,23.890873,1.228518,-1.227455,-0.002873,10.846454
227.614644,23.924525,1.134346,-1.227907,-0.006162,10.758415
227.714648,23.958118,1.040153,-1.228446,-0.004612,10.669649
227.814652,23.991668,0.945944,-1.228855,-0.003575,10.580138
227.914656,24.025184,0.851724,-1.229341,-0.006135,10.489864
228.014661,24.058643,0.757483,-1.230040,-0.007850,10.398806
228.114665,24.092027,0.663215,-1.230660,-0.004561,10.306943
228.214669,24.125368,0.568933,-1.231128,-0.004791,10.214255
228.314673,24.158665,0.474634,-1.231873,-0.010102,10.120717
228.414678,24.191866,0.380302,-1.232755,-0.007542,10.026307
228.514682,24.224995,0.285945,-1.233409,-0.005541,9.931000
228.614686,24.258073,0.191570,-1.234132,-0.008923,9.834769
228.714690,24.291066,0.097165,-1.235170,-0.011822,9.737587
228.814694,24.323948,0.002721,-1.236086,-0.006511,9.639425
228.914698,24.356768,-0.091744,-1.236737,-0.006511,9.540254
229.014703,24.389527,-0.186231,-1.237760,-0.013940,9.440040
229.114707,24.422154,-0.280763,-1.238987,-0.010603,9.338752
229.214711,24.454680,-0.375329,-1.239891,-0.007474,9.236352
229.314715,24.487136,-0.469920,-1.240834,-0.011377,9.132805
229.414719,24.519484,-0.564548,-1.242197,-0.015896,9.028070
229.514723,24.551682,-0.659227,-1.243416,-0.008468,8.922106
229.614727,24.583800,-0.753933,-1.244260,-0.008422,8.814868
229.714731,24.615838,-0.848667,-1.245536,-0.017095,8.706309
229.814735,24.647713,-0.943454,-1.247085,-0.013876,8.596379
229.914739,24.679458,-1.038286,-1.248246,-0.009357,8.485026
230.014743,24.711113,-1.133148,-1.249379,-0.013289,8.372191
230.114747,24.742643,-1.228052,-1.251025,-0.019632,8.257815
230.214751,24.773986,-1.323017,-1.252554,-0.010959,8.141832
230.314755,24.805225,-1.418017,-1.253616,-0.010275,8.024173
230.414759,24.836366,-1.513048,-1.255111,-0.019624,7.904763
230.514763,24.867321,-1.608141,-1.256973,-0.017614,7.783522
230.614767,24.898108,-1.703288,-1.258417,-0.011271,7.660361
230.714771,24.928788,-1.798469,-1.259867,-0.017714,7.535188
230.814775,24.959299,-1.893705,-1.262527,-0.035492,7.407901
230.914777,24.989471,-1.989047,-1.265609,-0.026142,7.278388
231.014780,25.019395,-2.084468,-1.268127,-0.024221,7.146530
231.114783,25.049087,-2.179961,-1.272680,-0.066844,7.012192
231.214780,25.078138,-2.275644,-1.279960,-0.078759,6.875238
231.314773,25.106434,-2.371551,-1.286947,-0.060984,6.735504
231.414766,25.134145,-2.467628,-1.293809,-0.076265,6.592811
231.514757,25.161121,-2.563910,-1.305772,-0.163061,6.446963
231.614733,25.186521,-2.660606,-1.319945,-0.120459,6.297760
231.714705,25.210753,-2.757597,-1.331071,-0.102116,6.144942
231.814679,25.233995,-2.854832,-1.345891,-0.194435,5.988222
231.914628,25.255337,-2.952476,-1.367224,-0.232443,5.827331
232.014574,25.274405,-3.050586,-1.386118,-0.145673,5.661873
232.114512,25.292041,-3.148956,-1.402184,-0.175859,5.491446
232.214444,25.307945,-3.247614,-1.427777,-0.336574,5.315569
232.314338,25.320518,-3.346713,-1.456791,-0.244300,5.450163
232.414230,25.330670,-3.446089,-1.478537,-0.191122,5.272980
232.514129,25.338924,-3.545646,-1.505947,-0.357989,5.089621
232.613959,25.343611,-3.645366,-1.543595,-0.396160,4.899539
232.713808,25.344354,-3.745212,-1.575119,-0.235555,4.807647
232.813641,25.342748,-3.845032,-1.601922,-0.301500,4.605936
232.913453,25.338141,-3.944738,-1.641521,-0.492333,4.395021
233.013244,25.328647,-4.044076,-1.682306,-0.325252,4.605890
233.113045,25.315934,-4.143063,-1.711368,-0.257247,4.807539
233.212862,25.300681,-4.241709,-1.746331,-0.443754,4.629338
233.312631,25.281088,-4.339535,-1.790185,-0.435223,4.674490
233.412465,25.257251,-4.436482,-1.824104,-0.244804,4.866899
233.512286,25.231057,-4.532804,-1.851193,-0.297991,4.667775
233.612106,25.202009,-4.628304,-1.889918,-0.478141,4.459769
233.711934,25.168438,-4.722319,-1.928314,-0.291402,4.667791
233.811771,25.132144,-4.815324,-1.954531,-0.233877,4.866946
233.911619,25.093684,-4.907469,-1.985390,-0.384541,4.973005
234.011433,25.051731,-4.998038,-2.024982,-0.408711,4.823720
234.111294,25.006099,-5.086862,-2.056790,-0.228734,4.958129
234.211136,24.958459,-5.174605,-2.080467,-0.245526,4.762776
234.310998,24.908672,-5.261172,-2.115552,-0.457549,4.559020
234.410832,24.855001,-5.345352,-2.153698,-0.306734,4.762720
234.510677,24.798772,-5.427859,-2.180457,-0.229373,4.958081
234.610527,24.740666,-5.509059,-2.209020,-0.342962,4.806605
234.710348,24.679832,-5.588202,-2.248521,-0.448482,4.604873
234.810207,24.615493,-5.664572,-2.282701,-0.236543,4.806680
234.910038,24.549388,-5.739380,-2.306320,-0.236550,4.690850
235.009895,24.481517,-5.812626,-2.341715,-0.473022,4.483836
235.109678,24.410318,-5.882537,-2.384582,-0.386098,4.690701
235.209479,24.336468,-5.949665,-2.417006,-0.263937,4.506582
235.309273,24.260880,-6.014821,-2.448850,-0.374558,4.290828
235.409017,24.182951,-6.077078,-2.496232,-0.575873,4.063751
235.508754,24.101584,-6.134757,-2.541846,-0.339367,4.290812
235.608456,24.018341,-6.189632,-2.574364,-0.312867,4.104902
235.708193,23.933398,-6.241902,-2.621591,-0.635983,3.866940
235.807752,23.845475,-6.288609,-2.681735,-0.571749,4.078380
235.907359,23.754995,-6.330260,-2.728655,-0.371174,4.098725
236.006949,23.663053,-6.368533,-2.773449,-0.529148,3.860745
236.106463,23.569296,-6.401890,-2.836142,-0.730831,3.607296
236.206073,23.473271,-6.428375,-2.892723,-0.406891,3.860980
236.305675,23.376261,-6.450947,-2.930975,-0.361216,4.098975
236.405334,23.278445,-6.470027,-2.980302,-0.629600,3.886493
236.504979,23.179640,-6.482938,-3.035245,-0.473168,4.123115
236.604763,23.080198,-6.491190,-3.072400,-0.272453,4.347179
236.704546,22.980569,-6.496735,-3.104304,-0.367135,4.560245
236.804335,22.880798,-6.498628,3.137460,-0.462849,4.532842
236.904241,22.780929,-6.495910,3.104666,-0.194439,4.737812
237.004131,22.681148,-6.491253,3.085400,-0.191257,4.934245
237.104040,22.581455,-6.484689,3.059158,-0.334196,5.123186
237.203948,22.482037,-6.474802,3.030481,-0.239890,5.305402
237.303890,22.382851,-6.462531,3.011318,-0.143721,5.481623
237.403833,22.283851,-6.448836,2.994160,-0.199650,5.652354
237.503774,22.185146,-6.433169,2.971378,-0.256238,5.818073
237.603744,22.086845,-6.414975,2.952914,-0.113277,5.979249
237.703709,21.988762,-6.395670,2.941621,-0.112642,6.136183
237.803680,21.890897,-6.375260,2.926332,-0.193249,6.289212
237.903652,21.793443,-6.352964,2.909761,-0.138286,6.438607
238.003637,21.696294,-6.329319,2.898766,-0.081655,6.584631
238.103621,21.599342,-6.304882,2.889418,-0.105345,6.727486
238.203607,21.502651,-6.279425,2.877514,-0.132756,6.867372
238.303604,21.406296,-6.252684,2.868271,-0.052144,7.004481
238.403600,21.310082,-6.225441,2.863107,-0.051126,7.138955
238.503598,21.214008,-6.197706,2.857015,-0.070726,7.270944
238.603597,21.118130,-6.169291,2.851050,-0.048568,7.400583
238.703600,21.022388,-6.140411,2.847565,-0.021142,7.527993
238.803603,20.926708,-6.111328,2.845498,-0.020195,7.653283
238.903607,20.831086,-6.082051,2.843554,-0.018685,7.776554
239.003611,20.735518,-6.052596,2.842665,0.000917,7.897903
239.103615,20.639947,-6.023150,2.842834,0.002456,8.017416
239.203619,20.544369,-5.993727,2.843332,0.007499,8.135173
239.303624,20.448769,-5.964376,2.844081,0.007482,8.251250
239.403628,20.353147,-5.935096,2.844754,0.005973,8.365716
239.503632,20.257508,-5.905873,2.845433,0.007614,8.478637
239.603636,20.161846,-5.876724,2.846381,0.011349,8.590073
239.703640,20.066152,-5.847683,2.847264,0.006307,8.700083
239.803645,19.970439,-5.818702,2.847848,0.005377,8.808718
239.903649,19.874711,-5.789773,2.848569,0.009047,8.916031
240.003653,19.778956,-5.760930,2.849448,0.008516,9.022066
240.103657,19.683177,-5.732169,2.850112,0.004780,9.126870
240.203662,19.587384,-5.703453,2.850639,0.005749,9.230484
240.303666,19.491575,-5.674793,2.851374,0.008960,9.332948
240.403670,19.395740,-5.646219,2.852087,0.005291,9.434299
240.503674,19.299889,-5.617695,2.852560,0.004181,9.534573
240.603678,19.204027,-5.589211,2.853103,0.006677,9.633803
240.703683,19.108146,-5.560792,2.853777,0.006793,9.732022
240.803687,19.012246,-5.532437,2.854296,0.003581,9.829259
240.903691,18.916336,-5.504117,2.854678,0.004068,9.925543
241.003695,18.820414,-5.475836,2.855209,0.006560,10.020903
241.103700,18.724473,-5.447618,2.855741,0.004064,10.115363
241.203704,18.628521,-5.419438,2.856093,0.002979,10.208949
241.303708,18.532561,-5.391288,2.856466,0.004479,10.301686
241.403713,18.436588,-5.363180,2.856933,0.004870,10.393595
241.503717,18.340601,-5.335119,2.857296,0.002377,10.484698
241.603721,18.244608,-5.307081,2.857542,0.002552,10.575017
241.703725,18.148607,-5.279068,2.857877,0.004152,10.664570
241.803730,18.052595,-5.251094,2.858218,0.002652,10.753378
241.903734,17.956575,-5.223146,2.858439,0.001775,10.841458
242.003738,17.860551,-5.195215,2.858650,0.002439,10.928829
242.103742,17.764520,-5.167307,2.858910,0.002771,11.015506
242.203747,17.668481,-5.139426,2.859107,0.001171,11.101507
242.303751,17.572438,-5.111556,2.859225,0.001192,11.186847
242.403755,17.476393,-5.083697,2.859372,0.001739,11.271541
242.503760,17.380342,-5.055856,2.859513,0.001074,11.355602
242.603764,17.284289,-5.028024,2.859595,0.000568,11.439047
242.703768,17.188234,-5.000198,2.859652,0.000582,11.521887
242.803773,17.092177,-4.972378,2.859710,0.000576,11.604135
242.903777,16.996119,-4.944563,2.859740,0.000029,11.685805
243.003781,16.900060,-4.916748,2.859743,0.000029,11.766908
243.103785,16.804002,-4.888934,2.859741,-0.000085,11.847455
243.203790,16.707944,-4.861119,2.859731,-0.000102,11.927459
243.303794,16.611886,-4.833303,2.859720,-0.000116,12.006930
243.403798,16.515828,-4.805486,2.859706,-0.000168,12.085878
243.503803,16.419771,-4.777667,2.859686,-0.000232,12.164314
243.603807,16.323715,-4.749846,2.859669,-0.000119,12.242247
243.703811,16.227658,-4.722023,2.859657,-0.000116,12.319687
243.803815,16.131603,-4.694200,2.859640,-0.000220,12.396643
243.903820,16.035547,-4.666375,2.859620,-0.000179,12.473125
244.003824,15.939493,-4.638548,2.859605,-0.000115,12.549141
244.103828,15.843438,-4.610719,2.859592,-0.000158,12.624699
244.203833,15.747384,-4.582890,2.859572,-0.000229,12.699807
244.303837,15.651331,-4.555058,2.859555,-0.000124,12.774474
244.403841,15.555278,-4.527224,2.859543,-0.000114,12.848707
244.503846,15.459225,-4.499390,2.859527,-0.000211,12.922513
244.603850,15.363173,-4.471554,2.859507,-0.000184,12.995900
244.703854,15.267122,-4.443716,2.859492,-0.000113,13.068875
244.803858,15.171070,-4.415877,2.859479,-0.000150,13.141445
244.903863,15.075020,-4.388036,2.859460,-0.000226,13.213617
245.003867,14.978969,-4.360193,2.859442,-0.000129,13.285396
245.103871,14.882920,-4.332349,2.859430,-0.000113,13.356790
245.203876,14.786870,-4.304504,2.859415,-0.000201,13.427804
245.303880,14.690821,-4.276657,2.859395,-0.000188,13.498444
245.403884,14.594773,-4.248809,2.859380,-0.000112,13.568717
245.503888,14.498725,-4.220959,2.859367,-0.000140,13.638627
245.603893,14.402677,-4.193108,2.859349,-0.000222,13.708181
245.703897,14.306630,-4.165254,2.859332,-0.000134,13.777384
245.803901,14.210583,-4.137400,2.859319,-0.000111,13.846241
245.903906,14.114536,-4.109544,2.859304,-0.000191,13.914758
246.003910,14.018491,-4.081686,2.859285,-0.000192,13.982938
246.103914,13.922445,-4.053827,2.859270,-0.000110,14.050788
246.203919,13.826400,-4.025967,2.859258,-0.000132,14.118312
246.303923,13.730355,-3.998105,2.859240,-0.000219,14.185514
246.403927,13.634311,-3.970241,2.859222,-0.000139,14.252400
246.503931,13.538268,-3.942376,2.859210,-0.000110,14.318973
246.603936,13.442224,-3.914510,2.859195,-0.000182,14.385237
246.703940,13.346181,-3.886642,2.859176,-0.000196,14.451199
246.803944,13.250139,-3.858772,2.859161,-0.000108,14.516860
246.903949,13.154097,-3.830901,2.859150,-0.000123,14.582226
247.003953,13.058055,-3.803029,2.859133,-0.000216,14.647300
247.103957,12.962014,-3.775155,2.859115,-0.000143,14.712086
247.203961,12.865973,-3.747279,2.859102,-0.000108,14.776588
247.303966,12.769933,-3.719403,2.859088,-0.000173,14.840810
247.403970,12.673893,-3.691525,2.859070,-0.000199,14.904755
247.503974,12.577854,-3.663644,2.859054,-0.000107,14.968426
247.603979,12.481815,-3.635763,2.859043,-0.000115,15.031829
247.703983,12.385776,-3.607881,2.859027,-0.000213,15.094965
247.803987,12.289738,-3.579997,2.859009,-0.000147,15.157837
247.903992,12.193700,-3.552111,2.858996,-0.000106,15.220451
248.003996,12.097663,-3.524224,2.858983,-0.000164,15.282807
248.104000,12.001626,-3.496336,2.858964,-0.000203,15.344911
248.204004,11.905589,-3.468446,2.858949,-0.000106,15.406764
248.304009,11.809553,-3.440555,2.858938,-0.000108,15.468369
248.404013,11.713517,-3.412662,2.858922,-0.000210,15.529730
248.504017,11.617482,-3.384768,2.858904,-0.000152,15.590850
248.604022,11.521447,-3.356872,2.858892,-0.000104,15.651731
248.704026,11.425413,-3.328976,2.858879,-0.000155,15.712376
248.804030,11.329379,-3.301077,2.858861,-0.000206,15.772788
248.904034,11.233345,-3.273177,2.858845,-0.000104,15.832970
249.004039,11.137312,-3.245276,2.858835,-0.000104,15.892923
249.104043,11.041279,-3.217374,2.858819,-0.000202,15.952652
249.204047,10.945247,-3.189469,2.858801,-0.000155,16.012157
249.304052,10.849215,-3.161564,2.858789,-0.000102,16.071442
249.404056,10.753183,-3.133657,2.858776,-0.000146,16.130510
249.504060,10.657152,-3.105749,2.858759,-0.000205,16.189361
249.604065,10.561121,-3.077839,2.858743,-0.000106,16.248000
249.704069,10.465091,-3.049928,2.858733,-0.000102,16.306428
249.804073,10.369061,-3.022016,2.858718,-0.000193,16.364647
249.904077,10.273031,-2.994102,2.858700,-0.000159,16.422660
250.004082,10.177002,-2.966187,2.858687,-0.000101,16.480468
250.104086,10.080973,-2.938270,2.858675,-0.000138,16.538075
250.204090,9.984945,-2.910353,2.858658,-0.000201,16.595481
250.304095,9.888917,-2.882433,2.858643,-0.000111,16.652690
250.404099,9.792889,-2.854513,2.858632,-0.000100,16.709703
250.504103,9.696862,-2.826591,2.858618,-0.000184,16.766521
250.604107,9.600835,-2.798667,2.858601,-0.000163,16.823148
250.704112,9.504809,-2.770742,2.858587,-0.000100,16.879585
250.804116,9.408783,-2.742817,2.858576,-0.000130,16.935834
250.904120,9.312757,-2.714889,2.858560,-0.000198,16.991897
251.004125,9.216732,-2.686960,2.858544,-0.000114,17.047776
251.104129,9.120707,-2.659030,2.858533,-0.000098,17.103471
251.204133,9.024683,-2.631099,2.858520,-0.000175,17.158986
251.304138,8.928659,-2.603166,2.858503,-0.000166,17.214322
251.404142,8.832635,-2.575232,2.858489,-0.000098,17.269481
251.504146,8.736612,-2.547296,2.858478,-0.000122,17.324464
251.604150,8.640589,-2.519360,2.858462,-0.000195,17.379273
251.704155,8.544566,-2.491421,2.858447,-0.000118,17.433910
251.804159,8.448544,-2.463482,2.858436,-0.000097,17.488376
251.904163,8.352522,-2.435541,2.858423,-0.000166,17.542673
252.004168,8.256501,-2.407599,2.858406,-0.000169,17.596803
252.104172,8.160480,-2.379656,2.858393,-0.000097,17.650766
252.204176,8.064460,-2.351711,2.858382,-0.000115,17.704565
252.304180,7.968439,-2.323765,2.858367,-0.000192,17.758201
